"arrive_station_id","citizen_id"
990,"ABBAF3184"
1040,"AAAAV4089"
990,"AAAAQ2369"
990,"ABBAB3811"
990,"AAAAW8731"
1000,"ABBAC0164"
990,"AAAAD6965"
1020,"AAAAS2042"
1030,"AAAAO4646"
990,"ABBAH8049"
990,"ABBAB4299"
1040,"AAAAB8587"
990,"AAAAD3512"
990,"AAAAC7033"
1040,"ABBAE5394"
1010,"AAAAH9737"
1040,"ABBAB0107"
990,"ABBAB4578"
1060,"AAAAS7787"
990,"AAABA1733"
1060,"AAAAV2755"
1040,"AAAAF0132"
1040,"ABBAJ1862"
990,"ABBAD9043"
990,"AAAAY3080"
990,"AAAAF5868"
1010,"AAABC8145"
1043,"ABBAD5085"
1070,"AAAAW7167"
990,"AAAAR6519"
1060,"AAAAD2885"
1040,"AAAAE7663"
1000,"AAAAO1828"
990,"AAAAC8532"
1010,"AAAAJ7032"
1070,"AAABD2446"
1010,"AAAAB8647"
990,"AAAAD3734"
990,"AAABB4641"
1020,"AAABC6599"
1040,"AAAAX5307"
1060,"AAAAC3406"
1010,"AAAAE0812"
1010,"AAAAC4042"
990,"ABBAJ1833"
1030,"AAAAJ2034"
1070,"AAAAH3470"
990,"AAAAZ1155"
990,"AAAAM2304"
1060,"AAAAG1981"
990,"ABBAA2745"
1010,"AAAAT3208"
990,"AAABB7948"
1070,"AAAAK8845"
990,"AAABC4014"
990,"AAAAH7546"
1070,"AAABD1701"
990,"ABBAI1156"
1020,"AAAAZ4855"
1030,"AAAAS5007"
990,"AAAAK8234"
1070,"AAAAX8828"
1020,"AAAAK6741"
1010,"AAAAM8761"
1020,"AAABB6267"
1010,"AAAAK7883"
990,"AAAAR9887"
1035,"AAABD0337"
1060,"AAAAE7181"
1060,"ABBAA0232"
990,"AAAAV0030"
1050,"AAAAJ7067"
990,"AAAAJ4890"
1060,"ABBAE4121"
990,"AAAAL2966"
990,"AAABD8410"
1010,"AAAAT1154"
1010,"ABBAF8019"
1030,"ABBAH3876"
990,"AAAAP8859"
1060,"ABBAH9419"
1060,"AAABD9455"
1035,"ABBAI2273"
1070,"AAAAX1205"
1050,"AAAAP9787"
1070,"AAAAG4862"
1040,"AAABD5542"
1010,"AAAAM4136"
990,"AAAAA7997"
990,"AAAAE5663"
990,"AAAAE8953"
990,"ABBAF3280"
990,"ABBAG1356"
990,"AAAAZ0511"
1040,"AAAAH5737"
990,"ABBAF5581"
990,"AAAAL2405"
1000,"ABBAD3718"
1030,"AAAAP2774"
1060,"AAAAE3199"
1040,"ABBAB8706"
1060,"AAAAY6605"
1050,"AAAAC8089"
1070,"AAABD1845"
990,"AAAAG2709"
1030,"ABBAB9036"
1035,"AAAAW9963"
1010,"ABBAG0209"
990,"AAAAN4376"
1070,"AAAAG6719"
1070,"AAAAY5704"
1000,"AAAAP8394"
990,"AAAAG8783"
990,"AAAAU5479"
1060,"AAAAE7362"
1043,"AAAAT9424"
990,"AAAAL7583"
1070,"AAABC4886"
1000,"ABBAG6309"
1000,"ABBAH4161"
990,"AAAAW6103"
990,"AAAAG6120"
1010,"ABBAD6889"
990,"ABBAF1021"
990,"ABBAF7476"
1010,"ABBAA5079"
1010,"ABBAE0046"
1020,"ABBAB3904"
990,"AAABB4142"
1010,"ABBAJ7471"
1020,"AAAAD2118"
990,"AAAAJ3861"
1010,"ABBAH2944"
1030,"AAAAX2832"
990,"ABBAD0274"
1043,"AAAAV8182"
1020,"AAAAN1610"
1010,"AAAAE3010"
990,"AAABC2402"
990,"AAAAO0686"
990,"ABBAF5033"
1040,"AAAAB2861"
1010,"AAABD6919"
1040,"AAAAJ0302"
1050,"AAAAO3585"
1000,"AAABD1665"
1040,"ABBAI0012"
990,"AAAAH5131"
1060,"AAAAP1617"
990,"AAAAR6872"
1020,"ABBAA3584"
1000,"AAABD6060"
1020,"AAAAY7432"
1040,"ABBAI4731"
1070,"AAAAT6633"
1030,"ABBAC6017"
1043,"AAAAY4492"
1070,"AAAAM2421"
1000,"AAAAD9155"
1060,"AAAAW7394"
1040,"ABBAD9349"
1010,"AAAAL6832"
1070,"AAAAA6789"
990,"AAAAZ1745"
1040,"ABBAB9002"
1000,"AAAAE4369"
1010,"AAAAE8575"
1035,"AAAAF4590"
1060,"AAAAT3261"
1040,"ABBAD2753"
1030,"AAAAO0770"
1010,"AAAAT3530"
1060,"AAABB4175"
990,"AAAAL1781"
1040,"AAABC7965"
990,"AAAAO6574"
990,"AAABA2033"
1060,"ABBAI7460"
990,"AAAAD2059"
990,"ABBAC3909"
990,"AAAAT5733"
990,"AAAAP8005"
990,"ABBAG1721"
990,"AAAAQ4266"
990,"ABBAB5785"
990,"AAAAS7457"
1050,"AAAAD4279"
1010,"AAABB0185"
1020,"AAAAK1057"
1070,"AAAAQ8238"
1010,"AAAAA4889"
1070,"ABBAB5879"
990,"AAAAF1353"
1030,"AAABD4792"
990,"AAAAC2656"
1030,"AAAAU9005"
1043,"AAAAM0514"
990,"AAAAN4479"
1035,"AAAAU3098"
1040,"AAAAC0220"
1020,"AAABD0228"
1043,"AAAAO9863"
1070,"AAAAZ3798"
990,"AAAAL0353"
1020,"AAAAX3309"
1020,"ABBAI1441"
1000,"AAAAW0773"
1030,"AAAAL4990"
990,"AAABA8312"
1040,"AAAAQ1991"
1040,"AAABB6265"
1030,"AAAAY7466"
1040,"AAAAO1467"
990,"ABBAF9773"
1060,"AAAAD2401"
1050,"AAABA6562"
990,"AAAAO6958"
1070,"AAAAD4812"
1070,"ABBAA6156"
990,"AAABA5011"
1010,"AAAAE4313"
990,"ABBAI0984"
1020,"AAAAX3940"
990,"AAAAG0339"
1040,"AAAAX4622"
1010,"AAAAA4770"
1030,"AAAAI4690"
1040,"AAAAJ0092"
990,"AAAAI2436"
990,"AAAAR6187"
1040,"ABBAB0710"
1010,"ABBAD9929"
1047,"AAAAD7910"
1035,"ABBAJ4464"
1040,"AAAAK0023"
990,"AAAAC7201"
1040,"AAAAD9676"
1030,"AAAAB1034"
1040,"AAAAA3796"
1020,"ABBAH3357"
990,"AAAAL7904"
1030,"AAAAT8523"
1060,"AAAAU6081"
990,"AAAAR1948"
990,"ABBAB6754"
990,"ABBAF9033"
990,"AAAAC3303"
990,"AAAAS0771"
1035,"AAAAD6330"
990,"AAAAT0120"
1030,"AAAAH6114"
1000,"ABBAD6682"
1060,"AAAAR8753"
1020,"AAAAI4815"
990,"AAAAO6740"
1040,"AAABC6604"
1040,"ABBAI5659"
1020,"AAAAK6913"
990,"AAAAK7631"
1070,"AAAAS8624"
1060,"AAAAR2309"
990,"AAAAJ2780"
990,"AAAAQ4059"
1060,"AAAAW8012"
990,"AAAAD2939"
990,"AAAAN8573"
1000,"AAAAB1509"
1000,"AAAAY3634"
1020,"AAAAD5940"
990,"AAABD9505"
1070,"AAAAX2687"
1010,"ABBAD0271"
990,"AAAAZ9744"
1050,"AAABA3866"
990,"AAAAO2169"
990,"AAABC1671"
990,"AAAAG0649"
1040,"AAAAZ9904"
1043,"ABBAI4802"
1060,"AAAAN7195"
1047,"AAAAR4300"
1040,"ABBAE5183"
1070,"AAAAM5840"
1060,"AAAAD9406"
1040,"ABBAB6901"
1000,"AAAAX8171"
990,"AAAAT5915"
1010,"AAAAY2852"
1043,"AAAAJ0841"
1060,"AAAAA4180"
1010,"ABBAD7891"
1050,"AAAAV9335"
990,"ABBAA5372"
1050,"AAAAZ1625"
990,"AAAAD3719"
990,"AAAAC6566"
1010,"AAABD9843"
1040,"AAAAI9389"
990,"AAAAZ9782"
990,"AAAAE6893"
1060,"ABBAB3590"
990,"ABBAJ3853"
1040,"AAAAL3506"
990,"ABBAA5870"
990,"AAAAD3219"
1010,"AAAAR2503"
990,"AAAAY5699"
990,"AAABC0498"
1040,"AAAAF6748"
1060,"AAAAM5315"
990,"AAABA0448"
990,"AAAAB0616"
1030,"AAAAM2983"
1020,"ABBAA8934"
1060,"ABBAB1769"
1040,"AAAAV9140"
1020,"AAAAW3956"
990,"AAAAS1468"
990,"AAAAF2965"
1010,"AAAAP1278"
990,"AAAAW8420"
990,"AAAAO3179"
990,"AAABA1753"
990,"AAAAP9960"
1040,"AAAAC3089"
1040,"AAAAV1537"
990,"AAABA8526"
1000,"AAAAW7752"
1060,"AAAAH1873"
1030,"AAAAE2271"
1010,"AAAAQ7646"
1020,"AAAAQ4457"
1040,"AAAAO2414"
1000,"AAAAM8633"
990,"AAAAY6240"
990,"AAAAS3004"
990,"AAAAS3548"
1000,"AAAAK2029"
990,"AAAAL2067"
1070,"AAAAV4343"
1040,"AAAAJ7793"
990,"AAAAN9892"
1000,"AAABC2082"
1070,"AAAAN6795"
1070,"AAAAB2758"
1020,"AAAAD2607"
1035,"AAAAK0696"
990,"ABBAF0667"
990,"AAAAL6425"
1010,"AAAAA5185"
990,"AAAAP6538"
990,"ABBAA2840"
990,"AAAAI4623"
990,"AAAAW8404"
990,"AAAAO6104"
1070,"AAAAJ9014"
1030,"ABBAE5442"
990,"ABBAD2508"
1020,"AAABB1057"
1030,"AAAAG2768"
1040,"AAAAX1864"
990,"ABBAI7363"
1040,"ABBAG1929"
1000,"ABBAD2821"
990,"ABBAD5998"
1030,"AAAAD9845"
1070,"ABBAG4724"
1050,"AAAAS3430"
1010,"AAAAA9369"
1040,"AAAAX1497"
990,"AAAAQ1298"
990,"AAAAS7030"
1000,"AAAAI2927"
990,"AAAAA9751"
1020,"AAAAF4141"
1010,"AAAAH3438"
1020,"AAAAG0441"
1050,"ABBAB0924"
990,"AAAAM8366"
990,"ABBAE3999"
1010,"AAAAY6308"
1070,"ABBAA3382"
1070,"AAAAF6474"
1070,"ABBAH9648"
1040,"ABBAG1063"
990,"ABBAG0700"
1060,"AAAAY8026"
1070,"AAABD1632"
990,"AAAAC8047"
990,"ABBAB0005"
1000,"AAAAP2294"
1040,"ABBAB8062"
1010,"AAAAH4972"
1020,"AAAAK1780"
1040,"ABBAB6632"
990,"AAAAU1807"
1070,"ABBAA4726"
1000,"AAAAN4920"
1030,"AAAAG1329"
1070,"ABBAA4658"
990,"ABBAC2086"
1035,"AAAAV6111"
990,"ABBAB0098"
990,"ABBAH0577"
1040,"AAAAC2569"
1060,"AAAAT3104"
1010,"AAAAN1992"
990,"AAAAU7188"
990,"AAAAJ7897"
990,"AAAAP8169"
990,"AAAAK6179"
990,"AAAAQ4192"
990,"ABBAJ8420"
1010,"ABBAB7736"
1000,"AAAAL7368"
990,"AAAAU8651"
990,"AAAAD1539"
1070,"AAAAS2761"
990,"AAAAW4224"
990,"ABBAF2360"
990,"AAAAD3519"
990,"ABBAG5209"
1050,"AAAAP6465"
1070,"AAAAT4216"
990,"AAABB7631"
990,"ABBAB9332"
1035,"AAAAB7499"
1000,"AAAAJ0106"
1000,"AAABD5608"
990,"AAAAQ1184"
1010,"AAAAI2095"
990,"AAAAE7986"
1010,"AAAAA2844"
1050,"AAAAN3060"
990,"ABBAG0027"
990,"AAABD1468"
1070,"AAAAY8066"
990,"ABBAA2995"
1060,"AAAAG1267"
990,"AAAAS1500"
990,"ABBAE9441"
990,"AAAAQ6671"
1040,"AAABD1225"
990,"ABBAE5988"
990,"ABBAA9518"
990,"AAABB8470"
990,"ABBAC5187"
1040,"AAAAX6649"
1040,"AAABC6127"
1000,"AAAAF9436"
990,"AAAAZ8608"
990,"AAAAH9047"
1040,"AAAAN6110"
1000,"AAAAX7059"
990,"AAAAJ2088"
1030,"AAAAN9640"
990,"AAAAP1572"
1035,"AAAAE3719"
1070,"AAAAR0030"
1000,"ABBAC0454"
1035,"AAABC0649"
1040,"AAAAX2900"
1050,"AAAAD5057"
1040,"AAAAQ1920"
990,"AAAAS3001"
990,"AAABA9129"
990,"AAAAD3441"
990,"AAAAM2183"
1070,"AAAAJ6429"
1060,"AAAAU5408"
1030,"AAABD2091"
1010,"AAABA2504"
1070,"ABBAE9153"
1070,"ABBAG3629"
1010,"AAAAZ8850"
1030,"ABBAD2253"
990,"AAAAT4054"
990,"ABBAF7333"
1000,"AAABB6459"
990,"AAAAG1452"
990,"AAAAR7639"
1040,"AAAAW6866"
990,"AAABD7143"
990,"AAAAF6093"
1070,"ABBAG1013"
1070,"AAAAL1949"
1070,"AAAAO9800"
1040,"AAAAM7757"
990,"ABBAI6659"
990,"AAAAD9289"
1000,"AAAAW7415"
1040,"AAAAN5078"
990,"ABBAG2108"
1000,"AAAAS5621"
990,"AAAAZ5125"
1010,"AAABD4699"
1000,"AAABD0454"
1020,"AAAAL8252"
990,"AAAAN1175"
990,"AAAAP8288"
990,"AAAAN9487"
1040,"ABBAD8930"
1000,"AAAAG3795"
1040,"AAAAB6717"
990,"AAAAU4457"
1000,"ABBAH3473"
1020,"ABBAG8401"
990,"AAAAF5565"
990,"AAAAN3242"
1060,"ABBAA4010"
990,"AAAAH7184"
1060,"AAAAJ7457"
1070,"ABBAJ1927"
990,"AAAAC5054"
1010,"AAABA6062"
990,"AAAAT4367"
990,"AAAAP8224"
990,"AAAAS6685"
1020,"AAAAN1700"
990,"AAAAV7395"
1040,"AAAAP3954"
990,"ABBAB8710"
1035,"AAAAR0633"
1070,"AAAAS1741"
1035,"AAAAO3195"
1070,"AAAAG9855"
990,"AAAAL6567"
1040,"AAABC6184"
1000,"AAAAZ2576"
1070,"AAAAA2217"
990,"AAAAJ2733"
1000,"AAAAH8348"
990,"ABBAB2318"
1040,"AAAAX8985"
1050,"AAAAO3869"
1070,"ABBAJ9613"
1000,"AAAAJ2447"
1040,"AAAAJ2691"
990,"AAAAA9786"
1010,"AAAAV0343"
1040,"AAAAF2245"
1030,"ABBAH5280"
990,"AAAAW2700"
1030,"AAAAB4056"
1070,"AAAAE4602"
990,"AAAAN7564"
990,"AAAAL2333"
990,"ABBAD7830"
1040,"AAAAK1449"
1050,"AAAAC1340"
990,"AAABD5318"
1040,"AAAAR5839"
1070,"AAAAC1092"
1010,"AAAAS0603"
1060,"AAAAG5397"
990,"AAAAW0398"
1030,"AAAAS4534"
1000,"AAAAR9796"
990,"AAAAW4192"
1000,"ABBAI2284"
990,"AAAAK0535"
1040,"ABBAE6689"
1000,"AAAAV2616"
990,"AAABB0520"
1060,"AAAAY7417"
1070,"ABBAH5520"
990,"AAAAY0915"
1035,"AAAAZ4656"
990,"AAAAF7295"
1000,"AAAAO8695"
1000,"AAAAC5583"
1010,"AAAAR2849"
990,"AAAAE1384"
1070,"ABBAF2814"
1060,"ABBAH4275"
1050,"ABBAG5532"
1060,"AAAAW7493"
1020,"AAAAC7684"
1020,"AAAAS1925"
1070,"ABBAA4587"
1040,"AAAAH9155"
1040,"AAAAL1799"
1040,"AAAAQ3359"
990,"AAAAN2600"
1040,"AAAAV3431"
990,"AAAAW8347"
1010,"AAAAT6507"
1050,"AAAAJ9283"
1040,"AAAAQ7874"
990,"AAAAZ9595"
990,"ABBAF6519"
1060,"AAAAG8376"
990,"AAAAR0799"
1040,"AAAAZ5356"
1070,"AAAAD6793"
1030,"AAAAD0814"
1060,"AAAAG3434"
1020,"ABBAA9710"
990,"ABBAI6014"
990,"AAABA7523"
1040,"AAAAZ1225"
1050,"AAABD0830"
1070,"ABBAA4600"
1000,"AAABB7812"
1030,"ABBAJ5545"
990,"AAAAK9601"
990,"ABBAD2693"
1040,"AAAAD9915"
990,"AAABC2558"
990,"AAAAL3322"
1070,"AAAAP0174"
1040,"ABBAH9386"
1010,"AAAAM0079"
1000,"ABBAJ1109"
1010,"AAABC9485"
1000,"AAAAD6554"
1010,"AAAAQ5327"
990,"AAAAY5231"
1060,"ABBAA8361"
1010,"ABBAA5468"
1010,"AAABB7857"
990,"AAAAP8184"
990,"AAABC3433"
1070,"AAAAJ9816"
1000,"AAAAM1383"
990,"AAAAH3430"
1070,"ABBAI0238"
990,"AAAAP6376"
990,"AAAAO1288"
990,"AAAAS0673"
990,"AAAAT4485"
1060,"AAAAS1357"
990,"AAAAF6108"
1010,"ABBAD8187"
990,"ABBAH0173"
990,"ABBAD7507"
1070,"AAAAK5968"
990,"ABBAB2959"
1070,"AAAAU3209"
990,"ABBAH1901"
990,"ABBAA7538"
1040,"AAAAS1407"
1070,"AAAAG7046"
990,"ABBAA5035"
990,"AAABB1589"
1060,"AAAAF1362"
1030,"AAAAW3792"
990,"ABBAF8477"
1060,"AAAAS6596"
1070,"AAAAU4818"
990,"AAAAZ1573"
1060,"AAAAS4213"
990,"AAAAX9734"
990,"ABBAC6710"
1070,"AAAAG9059"
990,"AAAAW7540"
1040,"AAABB3635"
1000,"ABBAD5983"
990,"AAAAQ3372"
1040,"ABBAJ3610"
990,"ABBAF4234"
1040,"ABBAH7906"
1010,"AAAAG9016"
1040,"AAAAN7644"
1040,"ABBAJ7709"
1000,"AAABC6933"
1030,"AAAAX1964"
990,"AAAAA3836"
1040,"AAAAN8562"
1047,"AAAAI0126"
990,"ABBAB4401"
990,"AAAAE5452"
990,"AAAAI3330"
1060,"AAAAO0043"
1060,"AAAAS1765"
990,"AAAAR9877"
1020,"AAAAB7652"
1020,"AAAAM3803"
1030,"AAAAY5596"
1070,"AAAAS6850"
1060,"AAAAW7693"
1040,"AAAAN9394"
1040,"ABBAA6252"
1010,"ABBAI4906"
1070,"ABBAF6764"
990,"ABBAD0447"
990,"ABBAG5823"
1040,"AAAAE6529"
990,"AAAAS1415"
990,"AAAAA9131"
1010,"AAAAT8924"
1010,"ABBAF8112"
1030,"AAAAN4387"
990,"AAABD9470"
1040,"AAAAH7245"
990,"AAAAW5896"
1070,"AAAAS7874"
990,"ABBAC1314"
1035,"AAAAI6326"
1040,"AAABD7901"
1010,"AAAAJ3614"
990,"AAAAK8472"
1020,"AAAAK1799"
1040,"AAAAG8616"
1010,"ABBAD7497"
990,"AAAAY5132"
1050,"ABBAI4806"
1040,"AAAAA6033"
990,"ABBAH9845"
990,"ABBAF0295"
1020,"AAAAU0956"
1010,"ABBAB0787"
990,"AAAAW2915"
1030,"AAAAZ7358"
990,"AAAAQ6829"
1070,"ABBAE4013"
1020,"AAAAT4983"
1060,"AAAAL9993"
990,"AAAAO4414"
990,"AAAAP7010"
1060,"AAABB1104"
990,"AAAAZ3581"
1060,"ABBAA7540"
1030,"AAAAU2232"
990,"AAABA5972"
1040,"AAAAO0005"
1070,"AAAAA2925"
1040,"AAAAR9309"
1020,"AAAAT5484"
990,"AAAAC0084"
990,"ABBAF2314"
990,"AAAAQ1472"
1040,"AAAAX5982"
990,"AAAAG0699"
1040,"ABBAD5893"
990,"ABBAG1336"
1000,"ABBAD8878"
1060,"AAAAA4226"
1040,"AAAAO2282"
1040,"AAABD4305"
1040,"AAAAH8789"
990,"AAABD1129"
1070,"ABBAA6955"
1050,"ABBAB0808"
1030,"ABBAE1715"
1010,"AAAAC8976"
1060,"AAAAY8073"
990,"AAAAZ6221"
990,"AAABD7147"
990,"AAAAZ2956"
1035,"AAAAO5795"
990,"AAAAC9704"
1050,"AAAAH5137"
1010,"AAAAJ4089"
990,"AAAAV8739"
1070,"AAAAQ6305"
1040,"ABBAE8955"
1000,"ABBAD3004"
990,"AAAAC4248"
990,"AAAAW8083"
1040,"ABBAF7760"
1060,"AAABB6196"
1000,"AAABD3066"
990,"AAAAG6813"
1020,"AAAAA8233"
1010,"AAAAG4064"
990,"AAAAR7078"
1040,"AAAAC3176"
1040,"AAAAM2170"
990,"AAAAQ9305"
1070,"AAAAC2974"
990,"AAABB9761"
990,"AAAAT6284"
1047,"AAAAM3432"
1070,"AAAAP3293"
1035,"AAAAK2820"
1040,"AAAAR7628"
1070,"AAAAY2294"
990,"AAAAA0514"
1010,"AAAAK3202"
1060,"ABBAI2661"
990,"AAAAI0603"
1040,"AAAAN2596"
1040,"ABBAA2881"
1030,"AAAAL8364"
1060,"AAABB5132"
1060,"AAAAZ5514"
990,"ABBAF5201"
1010,"AAAAH8630"
1020,"AAAAH1012"
1050,"ABBAJ3076"
1060,"AAAAU3934"
990,"ABBAJ9043"
1040,"ABBAE8610"
1010,"AAAAM2858"
990,"AAAAM8142"
990,"AAAAT5360"
1040,"AAAAH5240"
990,"AAAAK7054"
1040,"AAAAR9798"
990,"AAAAY6196"
1047,"AAABB5577"
990,"AAAAO7614"
990,"AAAAQ3116"
1010,"ABBAD4164"
1020,"AAAAD6211"
1010,"AAAAY9024"
990,"AAABA6807"
990,"ABBAC5082"
990,"ABBAH3425"
1000,"AAAAM0959"
1010,"AAABA2465"
1020,"AAAAD0902"
1000,"AAAAB6058"
990,"AAAAD5644"
1010,"AAAAW4675"
990,"ABBAC9974"
1040,"AAAAN0353"
1040,"AAAAY9488"
990,"AAAAO3991"
1020,"ABBAJ3017"
1060,"ABBAH3744"
1010,"AAAAP4154"
1010,"ABBAC4438"
990,"AAAAZ4351"
1020,"AAAAZ7705"
1040,"AAAAF8861"
990,"ABBAI9917"
990,"AAAAF3100"
990,"AAAAO9153"
990,"ABBAD4136"
1060,"ABBAA4111"
1010,"ABBAD2412"
990,"AAAAM9386"
1040,"AAAAH4286"
1070,"AAAAT6465"
990,"ABBAD4370"
1000,"ABBAA0437"
990,"AAAAS2756"
1010,"AAAAS8242"
1060,"AAAAC5988"
990,"AAAAA0546"
990,"AAAAK5856"
1060,"AAAAO0924"
1010,"AAAAI1774"
1060,"AAAAJ1819"
1050,"AAAAA5421"
990,"ABBAG5141"
990,"AAABC0764"
1035,"AAAAX7133"
990,"AAAAL8117"
990,"AAAAM4055"
990,"AAAAH9770"
990,"AAAAQ3324"
1040,"AAAAJ5691"
1030,"AAAAM4869"
1010,"ABBAB9541"
990,"AAAAB7267"
1000,"ABBAD2733"
990,"ABBAI2263"
990,"ABBAE0063"
1010,"AAAAM3166"
990,"ABBAJ7286"
1000,"AAAAR1271"
1040,"AAABB1400"
990,"ABBAE7678"
990,"AAAAI4530"
990,"AAAAY4937"
990,"AAABD2515"
1040,"AAAAG4265"
990,"AAAAY9832"
1060,"AAAAM9389"
1020,"AAAAS4643"
990,"AAABC8302"
1030,"AAABD1607"
990,"AAAAK3182"
990,"AAAAT2487"
1050,"AAAAS5930"
990,"AAABB2950"
1070,"AAAAF7678"
1010,"AAAAO2184"
990,"AAAAL2417"
990,"AAAAI4960"
1070,"AAAAV0776"
1010,"AAABC3369"
1030,"AAAAX7532"
990,"AAAAB9682"
1070,"ABBAE4595"
1030,"ABBAB6741"
990,"AAAAL4208"
990,"AAAAI9120"
990,"AAAAH3375"
990,"AAAAL6533"
1010,"AAAAU6745"
1040,"AAAAN8708"
1070,"ABBAI2028"
990,"AAAAR0626"
990,"AAAAL0283"
1010,"AAAAB2628"
990,"AAAAD5982"
1035,"AAABB8520"
1030,"AAABD3889"
990,"AAAAX2987"
1050,"AAAAR2716"
1040,"AAAAS6503"
1043,"ABBAA9374"
990,"AAAAG5970"
1000,"AAAAS1907"
1020,"AAAAC0954"
1030,"AAAAB3302"
1020,"AAAAY2389"
990,"AAAAS5865"
990,"AAAAR3022"
990,"AAAAD6854"
1000,"AAABD3383"
990,"AAAAZ5963"
1040,"AAAAG9838"
1000,"AAAAF9141"
1010,"AAAAO1442"
1040,"ABBAJ3295"
1020,"AAAAZ3674"
990,"AAAAN6444"
1020,"AAAAS7674"
1000,"ABBAB0913"
1010,"ABBAG6890"
1070,"AAAAJ9073"
1060,"AAAAZ0568"
1040,"AAAAY8551"
1050,"AAAAW6538"
1060,"ABBAF6777"
1020,"AAAAG4114"
1070,"ABBAD3694"
990,"AAAAK5790"
1070,"AAAAR8579"
1000,"AAAAP0143"
990,"AAAAP8127"
1010,"AAAAV6486"
990,"AAAAC9885"
1040,"ABBAG9963"
1060,"AAAAS1670"
990,"ABBAE0799"
990,"AAAAY1608"
1000,"ABBAA4422"
1060,"AAAAB9157"
990,"ABBAH3309"
1010,"AAABD9435"
1000,"AAAAY6388"
990,"ABBAD4096"
1020,"ABBAJ9106"
1030,"AAAAC2737"
1035,"ABBAE2501"
1070,"AAABD6180"
1010,"AAAAG1045"
1010,"AAAAM3607"
1050,"AAAAN0973"
990,"AAAAB4110"
990,"AAAAN3882"
1010,"ABBAG3365"
990,"AAAAY5981"
990,"AAAAD2369"
990,"AAAAB9947"
1060,"AAABC8287"
1070,"AAAAS0280"
1020,"AAABB9042"
1070,"ABBAD8756"
1040,"AAAAX7161"
990,"ABBAH7672"
1010,"AAAAI1448"
990,"AAAAP6238"
1070,"AAAAJ5085"
990,"ABBAE7270"
990,"AAABA1038"
1000,"AAAAK1389"
1000,"AAAAG9485"
1010,"AAAAS1082"
1047,"AAAAN9716"
990,"AAAAM3845"
1070,"AAAAI6142"
1010,"AAAAF3974"
1060,"AAAAN5797"
990,"AAAAU1100"
990,"AAAAN4927"
1050,"AAAAG2581"
1070,"AAAAY6076"
1040,"ABBAI6910"
1000,"AAAAY7614"
1040,"AAAAD7437"
1047,"ABBAC3998"
990,"AAAAV1647"
1060,"ABBAE7882"
1070,"AAAAE3343"
1040,"AAAAP0020"
990,"AAAAY8147"
990,"AAAAK2850"
1070,"AAAAG0749"
990,"AAAAF8868"
1070,"AAAAG0837"
1010,"ABBAI5541"
1043,"ABBAH4288"
1043,"AAABB7394"
990,"AAAAO6432"
990,"AAAAE8557"
1010,"AAAAZ5644"
1070,"AAAAT1839"
990,"AAAAJ6107"
990,"AAABC6064"
1040,"ABBAG5083"
1040,"AAABA8769"
990,"AAAAX0746"
990,"AAAAK4291"
1035,"ABBAA2023"
1060,"AAAAL5832"
1000,"ABBAI1628"
990,"AAAAL5983"
990,"AAAAM9683"
1020,"AAABB7766"
1000,"AAABB4970"
990,"AAAAY1463"
1010,"AAAAD2726"
1000,"ABBAJ4130"
1030,"ABBAB6210"
990,"ABBAI5733"
1030,"AAAAT2326"
990,"AAAAB3552"
990,"ABBAC4695"
1040,"AAAAW9796"
990,"AAAAL7789"
1070,"AAAAU8183"
990,"AAAAL8864"
1010,"AAAAR9713"
1040,"AAAAC5010"
990,"ABBAG4468"
1010,"AAAAY0661"
1050,"AAAAT4524"
1010,"AAAAJ7259"
990,"ABBAF0998"
1030,"AAAAF3316"
990,"AAAAS5303"
1050,"AAAAM0782"
990,"ABBAA1654"
1000,"AAAAL6465"
990,"ABBAE1821"
1000,"AAAAH0247"
1035,"AAAAN6773"
990,"AAAAE4108"
1030,"AAAAF7665"
1000,"AAAAY4672"
1070,"AAAAG4523"
1010,"AAAAN7869"
990,"AAAAV1521"
1070,"AAAAZ8442"
990,"AAAAQ5521"
1020,"AAAAJ1493"
1070,"AAAAJ3638"
1000,"AAAAL0860"
1040,"AAAAX8260"
990,"ABBAH1967"
1000,"AAABA9832"
1010,"ABBAG6724"
990,"AAAAO1259"
1040,"AAAAS6603"
990,"AAAAI4052"
1010,"AAAAM5029"
1010,"AAAAK0106"
990,"ABBAJ4851"
1040,"AAABB8754"
1043,"AAAAI1407"
990,"AAAAS6482"
1040,"AAAAU2218"
1070,"AAAAP4708"
1040,"AAAAW5081"
990,"AAAAQ3412"
1010,"AAAAS5862"
1010,"AAAAX5663"
990,"ABBAI5751"
1035,"AAAAP2465"
990,"ABBAG7501"
1040,"AAAAW9542"
1060,"AAAAB8159"
990,"AAAAV1244"
990,"AAABA4883"
990,"AAAAX2924"
990,"AAAAN6316"
1000,"AAAAC2335"
990,"AAABA9522"
1040,"AAABD0777"
1070,"AAAAC6491"
990,"AAAAQ7387"
1050,"AAAAF6222"
990,"ABBAI8731"
990,"ABBAG4611"
1070,"AAAAA6634"
1070,"AAAAE2653"
1030,"AAAAW2013"
990,"AAAAB8909"
990,"ABBAB7489"
990,"AAAAN0316"
990,"ABBAE2037"
1040,"ABBAH7575"
1020,"AAAAF6785"
1047,"AAABC3164"
1010,"AAAAW5035"
1000,"AAAAO3977"
990,"AAAAY9459"
990,"AAAAJ6466"
1043,"ABBAB2925"
1010,"AAAAW8340"
990,"ABBAF7137"
